method,gt_instance_id,frame_id,gt_index,video,target_frame,metadata_frame,timestamp,quality_group,class_id,class,raw_detected,tracked_detected,raw_confidence,tracked_confidence,track_id,missed_frames_before_target,persisted_at_target,outcome,model,confidence_threshold
botsort_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur/gt002,video6/v06_20-24_f00277_t09.23_moderate_blur,2,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur/gt003,video6/v06_20-24_f00277_t09.23_moderate_blur,3,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur/gt004,video6/v06_20-24_f00277_t09.23_moderate_blur,4,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur/gt005,video6/v06_20-24_f00277_t09.23_moderate_blur,5,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur/gt006,video6/v06_20-24_f00277_t09.23_moderate_blur,6,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00431_t14.37_moderate_blur/gt000,video6/v06_20-24_f00431_t14.37_moderate_blur,0,video6,431,00431,14.37,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00431_t14.37_moderate_blur/gt001,video6/v06_20-24_f00431_t14.37_moderate_blur,1,video6,431,00431,14.37,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00431_t14.37_moderate_blur/gt000,video6/v06_20-24_f00431_t14.37_moderate_blur,0,video6,431,00431,14.37,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00431_t14.37_moderate_blur/gt001,video6/v06_20-24_f00431_t14.37_moderate_blur,1,video6,431,00431,14.37,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00431_t14.37_moderate_blur/gt000,video6/v06_20-24_f00431_t14.37_moderate_blur,0,video6,431,00431,14.37,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00431_t14.37_moderate_blur/gt001,video6/v06_20-24_f00431_t14.37_moderate_blur,1,video6,431,00431,14.37,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00431_t14.37_moderate_blur/gt000,video6/v06_20-24_f00431_t14.37_moderate_blur,0,video6,431,00431,14.37,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00431_t14.37_moderate_blur/gt001,video6/v06_20-24_f00431_t14.37_moderate_blur,1,video6,431,00431,14.37,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00431_t14.37_moderate_blur/gt000,video6/v06_20-24_f00431_t14.37_moderate_blur,0,video6,431,00431,14.37,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00431_t14.37_moderate_blur/gt001,video6/v06_20-24_f00431_t14.37_moderate_blur,1,video6,431,00431,14.37,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00431_t14.37_moderate_blur/gt000,video6/v06_20-24_f00431_t14.37_moderate_blur,0,video6,431,00431,14.37,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00431_t14.37_moderate_blur/gt001,video6/v06_20-24_f00431_t14.37_moderate_blur,1,video6,431,00431,14.37,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00431_t14.37_moderate_blur/gt000,video6/v06_20-24_f00431_t14.37_moderate_blur,0,video6,431,00431,14.37,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00431_t14.37_moderate_blur/gt001,video6/v06_20-24_f00431_t14.37_moderate_blur,1,video6,431,00431,14.37,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00431_t14.37_moderate_blur/gt000,video6/v06_20-24_f00431_t14.37_moderate_blur,0,video6,431,00431,14.37,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00431_t14.37_moderate_blur/gt001,video6/v06_20-24_f00431_t14.37_moderate_blur,1,video6,431,00431,14.37,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00493_t16.43_severe_blur/gt000,video6/v06_20-24_f00493_t16.43_severe_blur,0,video6,493,00493,16.43,severe_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00493_t16.43_severe_blur/gt001,video6/v06_20-24_f00493_t16.43_severe_blur,1,video6,493,00493,16.43,severe_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00493_t16.43_severe_blur/gt002,video6/v06_20-24_f00493_t16.43_severe_blur,2,video6,493,00493,16.43,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00493_t16.43_severe_blur/gt000,video6/v06_20-24_f00493_t16.43_severe_blur,0,video6,493,00493,16.43,severe_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00493_t16.43_severe_blur/gt001,video6/v06_20-24_f00493_t16.43_severe_blur,1,video6,493,00493,16.43,severe_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00493_t16.43_severe_blur/gt002,video6/v06_20-24_f00493_t16.43_severe_blur,2,video6,493,00493,16.43,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00493_t16.43_severe_blur/gt000,video6/v06_20-24_f00493_t16.43_severe_blur,0,video6,493,00493,16.43,severe_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00493_t16.43_severe_blur/gt001,video6/v06_20-24_f00493_t16.43_severe_blur,1,video6,493,00493,16.43,severe_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00493_t16.43_severe_blur/gt002,video6/v06_20-24_f00493_t16.43_severe_blur,2,video6,493,00493,16.43,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00493_t16.43_severe_blur/gt000,video6/v06_20-24_f00493_t16.43_severe_blur,0,video6,493,00493,16.43,severe_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00493_t16.43_severe_blur/gt001,video6/v06_20-24_f00493_t16.43_severe_blur,1,video6,493,00493,16.43,severe_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00493_t16.43_severe_blur/gt002,video6/v06_20-24_f00493_t16.43_severe_blur,2,video6,493,00493,16.43,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00493_t16.43_severe_blur/gt000,video6/v06_20-24_f00493_t16.43_severe_blur,0,video6,493,00493,16.43,severe_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00493_t16.43_severe_blur/gt001,video6/v06_20-24_f00493_t16.43_severe_blur,1,video6,493,00493,16.43,severe_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00493_t16.43_severe_blur/gt002,video6/v06_20-24_f00493_t16.43_severe_blur,2,video6,493,00493,16.43,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00493_t16.43_severe_blur/gt000,video6/v06_20-24_f00493_t16.43_severe_blur,0,video6,493,00493,16.43,severe_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00493_t16.43_severe_blur/gt001,video6/v06_20-24_f00493_t16.43_severe_blur,1,video6,493,00493,16.43,severe_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00493_t16.43_severe_blur/gt002,video6/v06_20-24_f00493_t16.43_severe_blur,2,video6,493,00493,16.43,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00493_t16.43_severe_blur/gt000,video6/v06_20-24_f00493_t16.43_severe_blur,0,video6,493,00493,16.43,severe_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00493_t16.43_severe_blur/gt001,video6/v06_20-24_f00493_t16.43_severe_blur,1,video6,493,00493,16.43,severe_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00493_t16.43_severe_blur/gt002,video6/v06_20-24_f00493_t16.43_severe_blur,2,video6,493,00493,16.43,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00493_t16.43_severe_blur/gt000,video6/v06_20-24_f00493_t16.43_severe_blur,0,video6,493,00493,16.43,severe_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00493_t16.43_severe_blur/gt001,video6/v06_20-24_f00493_t16.43_severe_blur,1,video6,493,00493,16.43,severe_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00493_t16.43_severe_blur/gt002,video6/v06_20-24_f00493_t16.43_severe_blur,2,video6,493,00493,16.43,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00616_t20.53_moderate_blur/gt000,video6/v06_20-24_f00616_t20.53_moderate_blur,0,video6,616,00616,20.53,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00616_t20.53_moderate_blur/gt001,video6/v06_20-24_f00616_t20.53_moderate_blur,1,video6,616,00616,20.53,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00616_t20.53_moderate_blur/gt000,video6/v06_20-24_f00616_t20.53_moderate_blur,0,video6,616,00616,20.53,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00616_t20.53_moderate_blur/gt001,video6/v06_20-24_f00616_t20.53_moderate_blur,1,video6,616,00616,20.53,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00616_t20.53_moderate_blur/gt000,video6/v06_20-24_f00616_t20.53_moderate_blur,0,video6,616,00616,20.53,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00616_t20.53_moderate_blur/gt001,video6/v06_20-24_f00616_t20.53_moderate_blur,1,video6,616,00616,20.53,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00616_t20.53_moderate_blur/gt000,video6/v06_20-24_f00616_t20.53_moderate_blur,0,video6,616,00616,20.53,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00616_t20.53_moderate_blur/gt001,video6/v06_20-24_f00616_t20.53_moderate_blur,1,video6,616,00616,20.53,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00616_t20.53_moderate_blur/gt000,video6/v06_20-24_f00616_t20.53_moderate_blur,0,video6,616,00616,20.53,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00616_t20.53_moderate_blur/gt001,video6/v06_20-24_f00616_t20.53_moderate_blur,1,video6,616,00616,20.53,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00616_t20.53_moderate_blur/gt000,video6/v06_20-24_f00616_t20.53_moderate_blur,0,video6,616,00616,20.53,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00616_t20.53_moderate_blur/gt001,video6/v06_20-24_f00616_t20.53_moderate_blur,1,video6,616,00616,20.53,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00616_t20.53_moderate_blur/gt000,video6/v06_20-24_f00616_t20.53_moderate_blur,0,video6,616,00616,20.53,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00616_t20.53_moderate_blur/gt001,video6/v06_20-24_f00616_t20.53_moderate_blur,1,video6,616,00616,20.53,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00616_t20.53_moderate_blur/gt000,video6/v06_20-24_f00616_t20.53_moderate_blur,0,video6,616,00616,20.53,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00616_t20.53_moderate_blur/gt001,video6/v06_20-24_f00616_t20.53_moderate_blur,1,video6,616,00616,20.53,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00647_t21.57_clear/gt000,video6/v06_20-24_f00647_t21.57_clear,0,video6,647,00647,21.57,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00647_t21.57_clear/gt001,video6/v06_20-24_f00647_t21.57_clear,1,video6,647,00647,21.57,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00647_t21.57_clear/gt000,video6/v06_20-24_f00647_t21.57_clear,0,video6,647,00647,21.57,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00647_t21.57_clear/gt001,video6/v06_20-24_f00647_t21.57_clear,1,video6,647,00647,21.57,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00647_t21.57_clear/gt000,video6/v06_20-24_f00647_t21.57_clear,0,video6,647,00647,21.57,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00647_t21.57_clear/gt001,video6/v06_20-24_f00647_t21.57_clear,1,video6,647,00647,21.57,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00647_t21.57_clear/gt000,video6/v06_20-24_f00647_t21.57_clear,0,video6,647,00647,21.57,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00647_t21.57_clear/gt001,video6/v06_20-24_f00647_t21.57_clear,1,video6,647,00647,21.57,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00647_t21.57_clear/gt000,video6/v06_20-24_f00647_t21.57_clear,0,video6,647,00647,21.57,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00647_t21.57_clear/gt001,video6/v06_20-24_f00647_t21.57_clear,1,video6,647,00647,21.57,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00647_t21.57_clear/gt000,video6/v06_20-24_f00647_t21.57_clear,0,video6,647,00647,21.57,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00647_t21.57_clear/gt001,video6/v06_20-24_f00647_t21.57_clear,1,video6,647,00647,21.57,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00647_t21.57_clear/gt000,video6/v06_20-24_f00647_t21.57_clear,0,video6,647,00647,21.57,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00647_t21.57_clear/gt001,video6/v06_20-24_f00647_t21.57_clear,1,video6,647,00647,21.57,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00647_t21.57_clear/gt000,video6/v06_20-24_f00647_t21.57_clear,0,video6,647,00647,21.57,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00647_t21.57_clear/gt001,video6/v06_20-24_f00647_t21.57_clear,1,video6,647,00647,21.57,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video7/v07_20-25_f00000_t00.00_clear/gt000,video7/v07_20-25_f00000_t00.00_clear,0,video7,0,00000,00.00,clear,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video7/v07_20-25_f00000_t00.00_clear/gt000,video7/v07_20-25_f00000_t00.00_clear,0,video7,0,00000,00.00,clear,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video7/v07_20-25_f00000_t00.00_clear/gt000,video7/v07_20-25_f00000_t00.00_clear,0,video7,0,00000,00.00,clear,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video7/v07_20-25_f00000_t00.00_clear/gt000,video7/v07_20-25_f00000_t00.00_clear,0,video7,0,00000,00.00,clear,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video7/v07_20-25_f00000_t00.00_clear/gt000,video7/v07_20-25_f00000_t00.00_clear,0,video7,0,00000,00.00,clear,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video7/v07_20-25_f00000_t00.00_clear/gt000,video7/v07_20-25_f00000_t00.00_clear,0,video7,0,00000,00.00,clear,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video7/v07_20-25_f00000_t00.00_clear/gt000,video7/v07_20-25_f00000_t00.00_clear,0,video7,0,00000,00.00,clear,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video7/v07_20-25_f00000_t00.00_clear/gt000,video7/v07_20-25_f00000_t00.00_clear,0,video7,0,00000,00.00,clear,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video7/v07_20-25_f00014_t00.47_moderate_blur/gt000,video7/v07_20-25_f00014_t00.47_moderate_blur,0,video7,14,00014,00.47,moderate_blur,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video7/v07_20-25_f00014_t00.47_moderate_blur/gt001,video7/v07_20-25_f00014_t00.47_moderate_blur,1,video7,14,00014,00.47,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video7/v07_20-25_f00014_t00.47_moderate_blur/gt000,video7/v07_20-25_f00014_t00.47_moderate_blur,0,video7,14,00014,00.47,moderate_blur,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video7/v07_20-25_f00014_t00.47_moderate_blur/gt001,video7/v07_20-25_f00014_t00.47_moderate_blur,1,video7,14,00014,00.47,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video7/v07_20-25_f00014_t00.47_moderate_blur/gt000,video7/v07_20-25_f00014_t00.47_moderate_blur,0,video7,14,00014,00.47,moderate_blur,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video7/v07_20-25_f00014_t00.47_moderate_blur/gt001,video7/v07_20-25_f00014_t00.47_moderate_blur,1,video7,14,00014,00.47,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video7/v07_20-25_f00014_t00.47_moderate_blur/gt000,video7/v07_20-25_f00014_t00.47_moderate_blur,0,video7,14,00014,00.47,moderate_blur,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video7/v07_20-25_f00014_t00.47_moderate_blur/gt001,video7/v07_20-25_f00014_t00.47_moderate_blur,1,video7,14,00014,00.47,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video7/v07_20-25_f00014_t00.47_moderate_blur/gt000,video7/v07_20-25_f00014_t00.47_moderate_blur,0,video7,14,00014,00.47,moderate_blur,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video7/v07_20-25_f00014_t00.47_moderate_blur/gt001,video7/v07_20-25_f00014_t00.47_moderate_blur,1,video7,14,00014,00.47,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video7/v07_20-25_f00014_t00.47_moderate_blur/gt000,video7/v07_20-25_f00014_t00.47_moderate_blur,0,video7,14,00014,00.47,moderate_blur,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video7/v07_20-25_f00014_t00.47_moderate_blur/gt001,video7/v07_20-25_f00014_t00.47_moderate_blur,1,video7,14,00014,00.47,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video7/v07_20-25_f00014_t00.47_moderate_blur/gt000,video7/v07_20-25_f00014_t00.47_moderate_blur,0,video7,14,00014,00.47,moderate_blur,60,dining table,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video7/v07_20-25_f00014_t00.47_moderate_blur/gt001,video7/v07_20-25_f00014_t00.47_moderate_blur,1,video7,14,00014,00.47,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
